구분,충전소ID(cs_id),충전소명(cs_name),우편번호(zcode),충전기명(cp_name),커넥터 ID(connector_id),충전시작일시(start_timestamp),충전종료일시(stop_timestamp),충전시간(charging_time),충전요금(합계) (charging_fee),hour,charging_type
1242,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-17 16:53:00,2025-02-18 2:49,9:56:09,21792,16.0,완속
1243,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-17 20:58:00,2025-02-18 0:06,3:07:30,3468,20.0,완속
1244,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-17 20:18:00,2025-02-17 21:11,0:52:46,24012,20.0,급속
1245,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-17 12:56:00,2025-02-17 13:23,0:26:50,922,12.0,완속
1246,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-17 12:33:00,2025-02-17 13:11,0:37:13,21451,12.0,급속
1247,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-17 08:25:00,2025-02-17 9:28,1:03:16,2243,8.0,완속
1248,1,한전KDN 본사,58322,급속-100-02,2.0,2025-02-17 07:39:00,2025-02-17 8:40,1:00:38,18776,7.0,급속
1249,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-15 21:00:00,2025-02-16 2:05,5:04:10,5594,21.0,완속
1250,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-14 20:39:00,2025-02-15 1:39,4:59:38,5496,20.0,완속
1251,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-14 08:19:00,2025-02-14 9:42,1:22:30,2962,8.0,완속
1252,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-13 21:34:00,2025-02-14 1:46,4:12:27,4704,21.0,완속
1253,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-13 15:58:00,2025-02-13 22:13,6:14:57,13772,15.0,완속
1254,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-13 12:55:00,2025-02-13 13:16,0:20:46,695,12.0,완속
1255,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-13 08:13:00,2025-02-13 9:34,1:21:08,2912,8.0,완속
1256,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-12 15:45:00,2025-02-12 17:14,1:29:06,3199,15.0,완속
1257,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-12 13:25:00,2025-02-12 16:14,2:49:32,6055,13.0,완속
1258,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-12 14:56:00,2025-02-12 15:22,0:25:15,7071,14.0,급속
1259,1,한전KDN 본사,58322,급속-100-02,2.0,2025-02-12 14:53:00,2025-02-12 14:55,0:01:15,201,14.0,급속
1260,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-12 13:00:00,2025-02-12 13:45,0:45:00,10156,13.0,급속
1261,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-12 08:31:00,2025-02-12 9:55,1:24:40,3056,8.0,완속
1262,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-11 20:44:00,2025-02-12 0:52,4:08:27,4650,20.0,완속
1263,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-11 12:55:00,2025-02-11 14:16,1:20:53,25435,12.0,급속
1264,1,한전KDN 본사,58322,완속-007-01,2.0,2025-02-11 08:25:00,2025-02-11 9:46,1:21:29,2918,8.0,완속
1265,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-10 19:11:00,2025-02-10 19:25,0:14:45,2113,19.0,급속
1266,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-10 08:36:00,2025-02-10 9:59,1:23:09,2984,8.0,완속
1267,1,한전KDN 본사,58322,완속-007-01,5.0,2025-02-08 16:48:00,2025-02-09 2:09,9:21:45,19868,16.0,완속
1268,1,한전KDN 본사,58322,완속-007-01,5.0,2025-02-08 16:46:00,2025-02-08 16:46,0:00:02,0,16.0,완속
1269,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-07 14:27:00,2025-02-07 15:43,1:15:10,21229,14.0,급속
1270,1,한전KDN 본사,58322,완속-007-01,4.0,2025-02-07 09:12:00,2025-02-07 11:57,2:45:24,6152,9.0,완속
1271,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-07 09:01:00,2025-02-07 10:15,1:13:45,8039,9.0,급속
1272,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-06 17:08:00,2025-02-07 4:20,11:11:30,24550,17.0,완속
1273,1,한전KDN 본사,58322,급속-200-01,2.0,2025-02-06 17:44:00,2025-02-06 18:47,1:03:10,22756,17.0,급속
1274,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-06 16:54:00,2025-02-06 17:41,0:47:14,22825,16.0,급속
1275,1,한전KDN 본사,58322,급속-100-02,2.0,2025-02-05 07:48:00,2025-02-05 8:28,0:40:45,14577,7.0,급속
1276,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-04 22:20:00,2025-02-05 5:56,7:35:43,15944,22.0,완속
1277,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-04 22:19:00,2025-02-04 22:19,0:00:03,0,22.0,완속
1278,1,한전KDN 본사,58322,급속-100-01,1.0,2025-02-04 14:27:00,2025-02-04 15:05,0:37:57,7967,14.0,급속
1279,1,한전KDN 본사,58322,급속-100-02,1.0,2025-02-04 09:01:00,2025-02-04 9:24,0:23:22,5833,9.0,급속
1280,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-03 17:54:00,2025-02-03 18:51,0:57:22,10593,17.0,급속
1281,1,한전KDN 본사,58322,완속-007-01,3.0,2025-02-03 17:04:00,2025-02-03 17:51,0:47:20,1694,17.0,완속
1282,1,한전KDN 본사,58322,완속-007-01,1.0,2025-02-01 15:15:00,2025-02-01 16:33,1:18:05,2792,15.0,완속
1283,1,한전KDN 본사,58322,급속-200-01,1.0,2025-02-01 14:17:00,2025-02-01 14:35,0:17:59,11551,14.0,급속
1284,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-31 07:50:00,2025-01-31 14:57,7:06:35,15566,7.0,완속
1285,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-31 08:22:00,2025-01-31 9:40,1:18:27,2802,8.0,완속
1286,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-30 16:47:00,2025-01-30 17:11,0:24:30,7460,16.0,급속
1287,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-28 17:14:00,2025-01-28 17:23,0:09:12,1755,17.0,급속
1288,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-28 15:22:00,2025-01-28 16:30,1:07:26,13709,15.0,급속
1289,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-25 14:25:00,2025-01-25 15:19,0:54:21,11166,14.0,급속
1290,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-24 10:07:00,2025-01-24 10:27,0:19:05,3258,10.0,급속
1291,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-24 08:23:00,2025-01-24 9:46,1:23:00,3000,8.0,완속
1292,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-23 15:49:00,2025-01-23 16:30,0:40:56,15566,15.0,급속
1293,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-23 10:50:00,2025-01-23 11:03,0:12:30,4618,10.0,급속
1294,1,한전KDN 본사,58322,급속-100-01,2.0,2025-01-23 09:32:00,2025-01-23 10:44,1:12:08,22624,9.0,급속
1295,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-23 08:29:00,2025-01-23 9:46,1:16:56,2756,8.0,완속
1296,1,한전KDN 본사,58322,급속-200-01,2.0,2025-01-23 08:04:00,2025-01-23 9:00,0:56:09,14129,8.0,급속
1297,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-22 16:13:00,2025-01-23 3:09,10:55:54,23567,16.0,완속
1298,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-22 23:00:00,2025-01-22 23:12,0:11:39,4528,23.0,급속
1299,1,한전KDN 본사,58322,완속-007-01,3.0,2025-01-22 13:18:00,2025-01-22 18:48,5:30:24,11736,13.0,완속
1300,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-22 17:48:00,2025-01-22 18:08,0:20:06,10635,17.0,급속
1301,1,한전KDN 본사,58322,급속-200-01,2.0,2025-01-22 13:40:00,2025-01-22 14:36,0:56:09,19824,13.0,급속
1302,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-22 08:11:00,2025-01-22 14:32,6:21:13,9830,8.0,완속
1303,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-22 13:34:00,2025-01-22 14:01,0:26:41,10215,13.0,급속
1304,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-22 08:30:00,2025-01-22 9:52,1:22:00,2964,8.0,완속
1305,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-21 14:15:00,2025-01-21 17:47,3:31:54,7395,14.0,완속
1306,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-21 12:30:00,2025-01-21 13:36,1:06:05,5944,12.0,급속
1307,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-21 12:27:00,2025-01-21 12:28,0:01:32,145,12.0,급속
1308,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-21 10:35:00,2025-01-21 12:23,1:48:19,3895,10.0,완속
1309,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-21 08:33:00,2025-01-21 9:49,1:15:54,2747,8.0,완속
1310,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-21 08:48:00,2025-01-21 9:12,0:24:26,5468,8.0,급속
1311,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-20 16:19:00,2025-01-20 22:35,6:15:31,13337,16.0,완속
1312,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-20 19:36:00,2025-01-20 19:57,0:21:08,4104,19.0,급속
1313,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-20 12:58:00,2025-01-20 17:07,4:09:22,4566,12.0,완속
1314,1,한전KDN 본사,58322,급속-100-01,2.0,2025-01-20 13:21:00,2025-01-20 13:59,0:38:06,14476,13.0,급속
1315,1,한전KDN 본사,58322,급속-200-01,2.0,2025-01-20 12:31:00,2025-01-20 13:27,0:55:27,19463,12.0,급속
1316,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-20 12:31:00,2025-01-20 12:57,0:26:01,5371,12.0,급속
1317,1,한전KDN 본사,58322,급속-200-01,2.0,2025-01-20 10:11:00,2025-01-20 11:02,0:50:32,20087,10.0,급속
1318,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-20 08:31:00,2025-01-20 9:02,0:31:21,1129,8.0,완속
1319,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-19 18:46:00,2025-01-19 19:43,0:56:31,18137,18.0,급속
1320,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-19 16:45:00,2025-01-19 17:08,0:23:03,7311,16.0,급속
1321,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-19 01:09:00,2025-01-19 1:17,0:07:55,2925,1.0,급속
1322,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-17 18:18:00,2025-01-18 1:28,7:09:40,15825,18.0,완속
1323,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-17 19:17:00,2025-01-17 19:32,0:15:11,4698,19.0,급속
1324,1,한전KDN 본사,58322,완속-007-01,5.0,2025-01-17 09:53:00,2025-01-17 10:33,0:39:48,1061,9.0,완속
1325,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-17 08:31:00,2025-01-17 9:58,1:26:33,3119,8.0,완속
1326,1,한전KDN 본사,58322,급속-100-01,2.0,2025-01-17 01:35:00,2025-01-17 1:48,0:12:30,4767,1.0,급속
1327,1,한전KDN 본사,58322,완속-007-01,5.0,2025-01-16 07:46:00,2025-01-16 14:33,6:47:20,14781,7.0,완속
1328,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-16 12:52:00,2025-01-16 13:19,0:27:21,930,12.0,완속
1329,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-16 08:25:00,2025-01-16 9:49,1:24:02,2975,8.0,완속
1330,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-15 08:41:00,2025-01-15 9:45,1:03:47,2295,8.0,완속
1331,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-14 16:29:00,2025-01-14 21:32,5:03:07,10859,16.0,완속
1332,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-13 18:02:00,2025-01-14 1:43,7:40:32,16288,18.0,완속
1333,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-13 13:22:00,2025-01-13 14:29,1:06:13,13938,13.0,급속
1334,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-13 12:27:00,2025-01-13 13:47,1:19:23,14344,12.0,급속
1335,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-13 08:24:00,2025-01-13 9:42,1:17:56,2798,8.0,완속
1336,1,한전KDN 본사,58322,완속-007-01,3.0,2025-01-10 07:35:00,2025-01-10 18:38,11:03:25,22503,7.0,완속
1337,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-10 10:20:00,2025-01-10 11:38,1:18:44,13553,10.0,급속
1338,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-09 20:02:00,2025-01-10 6:24,10:21:22,21531,20.0,완속
1339,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-09 17:26:00,2025-01-10 0:18,6:52:06,15005,17.0,완속
1340,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-09 14:15:00,2025-01-09 14:58,0:43:20,16538,14.0,급속
1341,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-09 07:52:00,2025-01-09 9:37,1:45:08,17433,7.0,급속
1342,1,한전KDN 본사,58322,완속-007-01,3.0,2025-01-08 09:22:00,2025-01-08 14:21,4:58:32,10870,9.0,완속
1343,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-08 08:51:00,2025-01-08 11:23,2:32:23,5429,8.0,완속
1344,1,한전KDN 본사,58322,완속-007-01,4.0,2025-01-08 08:23:00,2025-01-08 9:53,1:30:37,3246,8.0,완속
1345,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-07 21:06:00,2025-01-07 21:13,0:07:21,471,21.0,급속
1346,1,한전KDN 본사,58322,완속-007-01,2.0,2025-01-07 13:05:00,2025-01-07 15:27,2:21:47,5058,13.0,완속
1347,1,한전KDN 본사,58322,급속-100-02,1.0,2025-01-07 11:08:00,2025-01-07 12:12,1:03:31,12773,11.0,급속
1348,1,한전KDN 본사,58322,완속-007-01,5.0,2025-01-07 08:42:00,2025-01-07 10:13,1:31:05,3284,8.0,완속
1349,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-06 17:27:00,2025-01-06 19:04,1:36:21,10639,17.0,급속
1350,1,한전KDN 본사,58322,급속-100-02,2.0,2025-01-06 17:23:00,2025-01-06 17:24,0:00:41,69,17.0,급속
1351,1,한전KDN 본사,58322,완속-007-01,3.0,2025-01-06 12:15:00,2025-01-06 12:32,0:16:44,569,12.0,완속
1352,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-06 10:25:00,2025-01-06 11:30,1:04:58,21194,10.0,급속
1353,1,한전KDN 본사,58322,완속-007-01,3.0,2025-01-06 08:31:00,2025-01-06 9:49,1:17:59,2791,8.0,완속
1354,1,한전KDN 본사,58322,급속-200-01,1.0,2025-01-04 18:19:00,2025-01-04 19:03,0:43:49,8848,18.0,급속
1355,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-03 07:34:00,2025-01-03 11:21,3:46:37,8161,7.0,완속
1356,1,한전KDN 본사,58322,완속-007-01,5.0,2025-01-03 08:31:00,2025-01-03 9:56,1:25:03,3098,8.0,완속
1357,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 17:41:00,2025-01-02 17:43,0:02:01,402,17.0,급속
1358,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 17:38:00,2025-01-02 17:39,0:00:29,65,17.0,급속
1359,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 17:34:00,2025-01-02 17:34,0:01:25,0,17.0,급속
1360,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-02 15:35:00,2025-01-02 16:00,0:24:21,849,15.0,완속
1361,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 11:24:00,2025-01-02 11:25,0:00:40,100,11.0,급속
1362,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 11:21:00,2025-01-02 11:21,0:00:48,124,11.0,급속
1363,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 11:15:00,2025-01-02 11:17,0:01:53,364,11.0,급속
1364,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 11:08:00,2025-01-02 11:10,0:01:50,347,11.0,급속
1365,1,한전KDN 본사,58322,급속-100-01,1.0,2025-01-02 10:59:00,2025-01-02 11:01,0:01:48,343,10.0,급속
1366,1,한전KDN 본사,58322,완속-007-01,5.0,2025-01-02 10:45:00,2025-01-02 10:56,0:10:53,376,10.0,완속
1367,1,한전KDN 본사,58322,완속-007-01,1.0,2025-01-02 08:16:00,2025-01-02 9:31,1:15:02,2689,8.0,완속
