soc_now,current_hour,current_month,outside_temperature,charging_type,target_soc,load_score,charging_load,charging_fee,charging_speed,recommended_delay_hour
43,12,3,9,완속,68,1,990.9343065693432,4772.685714285714,4.638414975272287,0
63,0,5,10,급속,64,0,3240.43795620438,7813.111111111111,0.0,0
35,16,3,5,완속,71,2,1889.412408759124,8598.652173913044,4.638414975272287,3
42,14,6,-1,급속,86,1,21480.14598540146,11760.470588235294,0.0,2
88,14,5,-8,완속,72,1,1269.0182481751824,5797.65625,4.638414975272287,0
79,19,10,28,완속,93,2,2503.956204379562,13791.07142857143,4.638414975272287,3
59,23,5,30,급속,79,0,4851.240875912409,5016.0,0.0,0
47,9,6,1,급속,64,1,16308.61313868613,13502.534246575342,0.0,2
51,5,12,-1,완속,73,0,135.63138686131387,6856.0,4.638414975272287,0
62,0,8,4,완속,94,0,680.1240875912408,6223.0,4.638414975272287,0
59,15,7,-2,완속,94,1,1583.302919708029,7393.829268292683,4.638414975272287,0
59,22,10,-4,완속,90,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
45,17,4,5,완속,82,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
28,4,6,18,완속,61,0,126.97080291970804,0.0,4.638414975272287,0
10,11,10,32,완속,93,1,971.543795620438,3664.714285714286,4.638414975272287,0
57,4,11,-10,완속,88,0,126.97080291970804,0.0,4.638414975272287,0
60,2,9,20,완속,78,0,332.7554744525547,8723.0,4.638414975272287,0
38,20,6,23,완속,75,2,2199.098540145985,11149.0,4.638414975272287,3
14,18,3,5,급속,95,2,17997.080291970804,11109.414634146342,0.0,0
85,7,12,33,급속,69,0,9891.970802919708,16625.809523809523,0.0,3
34,16,3,15,급속,86,2,21504.3795620438,11396.470588235294,0.0,5
58,9,3,-6,완속,84,1,764.0474452554745,6252.142857142857,4.638414975272287,0
13,21,3,-5,완속,92,2,2069.4963503649637,6730.16,4.638414975272287,0
42,0,7,12,완속,63,0,680.1240875912408,6223.0,4.638414975272287,0
19,14,1,24,완속,81,1,1269.0182481751824,5797.65625,4.638414975272287,0
31,13,3,5,급속,63,1,21090.218978102188,12984.285714285714,0.0,2
71,19,12,14,완속,84,2,2503.956204379562,13791.07142857143,4.638414975272287,3
34,11,12,4,급속,84,1,20353.284671532845,7625.88679245283,0.0,2
30,12,2,9,완속,98,1,990.9343065693432,4772.685714285714,4.638414975272287,0
16,6,12,33,급속,64,0,7192.846715328467,9158.0,0.0,0
42,10,6,-2,완속,83,1,865.3175182481751,6055.105263157895,4.638414975272287,0
58,21,6,26,완속,75,2,2069.4963503649637,6730.16,4.638414975272287,3
70,15,11,6,완속,85,1,1583.302919708029,7393.829268292683,4.638414975272287,0
30,3,9,18,급속,62,0,1743.3576642335763,8935.75,0.0,0
38,10,9,28,완속,67,1,865.3175182481751,6055.105263157895,4.638414975272287,0
28,20,8,35,급속,68,2,12761.60583941606,13008.4375,0.0,5
41,6,12,17,급속,95,0,7192.846715328467,9158.0,0.0,0
54,19,12,0,급속,87,2,15616.058394160584,13773.162162162162,0.0,5
57,23,3,26,급속,88,0,4851.240875912409,5016.0,0.0,0
29,20,5,0,완속,66,2,2199.098540145985,11149.0,4.638414975272287,3
56,21,8,6,급속,97,2,9896.496350364963,11003.153846153846,0.0,3
62,6,9,17,완속,92,0,228.67518248175185,21824.5,4.638414975272287,1
33,3,11,-4,완속,65,0,177.32481751824818,0.0,4.638414975272287,0
26,8,5,25,급속,79,1,13693.722627737228,11117.287671232876,0.0,0
21,14,9,3,급속,76,1,21480.14598540146,11760.470588235294,0.0,2
58,11,8,28,완속,70,1,971.543795620438,3664.714285714286,4.638414975272287,0
22,9,5,24,급속,76,1,16308.61313868613,13502.534246575342,0.0,2
47,10,10,37,급속,75,1,17989.48905109489,10217.520547945203,0.0,4
62,15,9,14,완속,63,1,1583.302919708029,7393.829268292683,4.638414975272287,0
35,13,10,8,급속,86,1,21090.218978102188,12984.285714285714,0.0,2
77,1,6,11,완속,88,0,531.7189781021898,0.0,4.638414975272287,0
45,16,2,31,급속,79,2,21504.3795620438,11396.470588235294,0.0,7
27,22,4,33,급속,66,0,7380.291970802919,14288.8,0.0,2
28,11,8,-2,완속,89,1,971.543795620438,3664.714285714286,4.638414975272287,0
16,1,12,35,완속,75,0,531.7189781021898,0.0,4.638414975272287,0
87,23,9,21,완속,66,0,1732.5766423357663,4524.6,4.638414975272287,0
20,15,2,31,완속,68,1,1583.302919708029,7393.829268292683,4.638414975272287,0
27,19,11,32,완속,96,2,2503.956204379562,13791.07142857143,4.638414975272287,3
41,7,12,21,완속,68,0,392.536496350365,9388.360655737704,4.638414975272287,0
50,14,5,26,급속,63,1,21480.14598540146,11760.470588235294,0.0,2
50,7,11,9,완속,67,0,392.536496350365,9388.360655737704,4.638414975272287,0
74,10,8,-9,완속,63,1,865.3175182481751,6055.105263157895,4.638414975272287,0
51,17,1,35,급속,86,2,20048.029197080294,10052.12,0.0,7
87,20,11,36,완속,61,2,2199.098540145985,11149.0,4.638414975272287,3
38,0,12,18,급속,60,0,3240.43795620438,7813.111111111111,0.0,0
62,0,10,17,완속,67,0,680.1240875912408,6223.0,4.638414975272287,0
31,0,12,-6,완속,76,0,680.1240875912408,6223.0,4.638414975272287,0
51,23,12,33,완속,66,0,1732.5766423357663,4524.6,4.638414975272287,0
42,3,3,32,완속,81,0,177.32481751824818,0.0,4.638414975272287,0
88,3,2,9,완속,81,0,177.32481751824818,0.0,4.638414975272287,0
37,11,9,26,급속,82,1,20353.284671532845,7625.88679245283,0.0,2
55,16,2,-7,완속,77,2,1889.412408759124,8598.652173913044,4.638414975272287,3
23,4,7,33,완속,77,0,126.97080291970804,0.0,4.638414975272287,0
73,13,12,26,완속,84,1,1061.036496350365,6093.153846153846,4.638414975272287,0
84,11,10,14,완속,78,1,971.543795620438,3664.714285714286,4.638414975272287,0
35,4,8,34,급속,93,0,2609.0510948905107,4826.0,0.0,2
80,7,8,28,완속,83,0,392.536496350365,9388.360655737704,4.638414975272287,0
26,11,4,16,완속,77,1,971.543795620438,3664.714285714286,4.638414975272287,0
18,13,2,17,급속,90,1,21090.218978102188,12984.285714285714,0.0,0
83,14,3,27,급속,66,1,21480.14598540146,11760.470588235294,0.0,2
85,5,7,30,완속,80,0,135.63138686131387,6856.0,4.638414975272287,0
75,11,4,-10,완속,61,1,971.543795620438,3664.714285714286,4.638414975272287,0
49,14,4,17,완속,99,1,1269.0182481751824,5797.65625,4.638414975272287,0
70,14,7,16,완속,74,1,1269.0182481751824,5797.65625,4.638414975272287,0
75,10,3,20,급속,72,1,17989.48905109489,10217.520547945203,0.0,2
53,22,11,-8,완속,92,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
67,22,11,2,급속,78,0,7380.291970802919,14288.8,0.0,0
16,11,12,26,완속,85,1,971.543795620438,3664.714285714286,4.638414975272287,0
31,16,11,-5,급속,67,2,21504.3795620438,11396.470588235294,0.0,5
50,9,1,-2,급속,71,1,16308.61313868613,13502.534246575342,0.0,2
69,16,4,2,완속,85,2,1889.412408759124,8598.652173913044,4.638414975272287,3
20,19,11,16,완속,61,2,2503.956204379562,13791.07142857143,4.638414975272287,3
16,23,5,1,급속,93,0,4851.240875912409,5016.0,0.0,0
80,17,12,-3,급속,66,2,20048.029197080294,10052.12,0.0,5
89,23,6,3,급속,77,0,4851.240875912409,5016.0,0.0,0
43,15,3,21,완속,92,1,1583.302919708029,7393.829268292683,4.638414975272287,0
70,9,3,9,급속,71,1,16308.61313868613,13502.534246575342,0.0,2
52,2,9,7,급속,64,0,1900.14598540146,9863.0,0.0,0
76,6,7,20,완속,78,0,228.67518248175185,21824.5,4.638414975272287,1
32,14,3,3,급속,89,1,21480.14598540146,11760.470588235294,0.0,2
17,21,1,-2,완속,84,2,2069.4963503649637,6730.16,4.638414975272287,0
19,18,10,33,급속,69,2,17997.080291970804,11109.414634146342,0.0,0
31,6,4,2,급속,86,0,7192.846715328467,9158.0,0.0,0
55,0,9,14,급속,82,0,3240.43795620438,7813.111111111111,0.0,0
71,0,3,17,완속,87,0,680.1240875912408,6223.0,4.638414975272287,0
30,16,10,6,급속,97,2,21504.3795620438,11396.470588235294,0.0,5
77,22,5,17,완속,79,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
18,10,6,33,완속,67,1,865.3175182481751,6055.105263157895,4.638414975272287,0
69,8,8,-10,완속,84,1,656.007299270073,6261.8421052631575,4.638414975272287,0
76,11,2,-1,완속,62,1,971.543795620438,3664.714285714286,4.638414975272287,0
80,0,5,13,완속,69,0,680.1240875912408,6223.0,4.638414975272287,0
64,19,2,37,완속,69,2,2503.956204379562,13791.07142857143,4.638414975272287,3
10,20,6,18,급속,74,2,12761.60583941606,13008.4375,0.0,0
61,20,12,1,완속,70,2,2199.098540145985,11149.0,4.638414975272287,3
25,23,10,0,완속,76,0,1732.5766423357663,4524.6,4.638414975272287,0
24,5,2,-4,급속,89,0,4160.14598540146,0.0,0.0,0
56,4,1,22,급속,92,0,2609.0510948905107,4826.0,0.0,0
51,7,2,-4,완속,68,0,392.536496350365,9388.360655737704,4.638414975272287,0
42,14,2,26,완속,87,1,1269.0182481751824,5797.65625,4.638414975272287,0
34,13,11,11,급속,84,1,21090.218978102188,12984.285714285714,0.0,2
53,12,8,24,급속,66,1,21800.729927007294,12676.586206896553,0.0,2
20,3,5,35,급속,99,0,1743.3576642335763,8935.75,0.0,2
25,13,10,-4,급속,93,1,21090.218978102188,12984.285714285714,0.0,2
60,21,3,34,급속,92,2,9896.496350364963,11003.153846153846,0.0,5
20,21,5,12,급속,94,2,9896.496350364963,11003.153846153846,0.0,3
41,22,7,-3,완속,81,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
68,5,3,28,급속,87,0,4160.14598540146,0.0,0.0,0
46,0,12,9,완속,82,0,680.1240875912408,6223.0,4.638414975272287,0
65,16,9,37,완속,99,2,1889.412408759124,8598.652173913044,4.638414975272287,3
44,0,8,27,급속,75,0,3240.43795620438,7813.111111111111,0.0,0
70,16,10,32,완속,61,2,1889.412408759124,8598.652173913044,4.638414975272287,3
74,20,3,36,급속,90,2,12761.60583941606,13008.4375,0.0,5
63,5,5,34,완속,94,0,135.63138686131387,6856.0,4.638414975272287,0
24,16,3,-10,급속,66,2,21504.3795620438,11396.470588235294,0.0,5
73,21,4,25,급속,93,2,9896.496350364963,11003.153846153846,0.0,3
31,9,12,31,완속,84,1,764.0474452554745,6252.142857142857,4.638414975272287,0
45,17,10,32,완속,84,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
81,1,1,23,급속,68,0,2484.6715328467158,9582.666666666666,0.0,0
40,18,2,17,완속,96,2,2701.284671532847,11538.945945945949,4.638414975272287,3
81,9,10,-10,완속,85,1,764.0474452554745,6252.142857142857,4.638414975272287,0
18,19,12,8,급속,60,2,15616.058394160584,13773.162162162162,0.0,0
58,20,4,28,급속,62,2,12761.60583941606,13008.4375,0.0,3
55,14,3,31,완속,70,1,1269.0182481751824,5797.65625,4.638414975272287,0
45,4,1,-4,완속,89,0,126.97080291970804,0.0,4.638414975272287,0
53,11,1,5,급속,75,1,20353.284671532845,7625.88679245283,0.0,2
12,1,2,29,급속,88,0,2484.6715328467158,9582.666666666666,0.0,0
59,18,1,34,급속,83,2,17997.080291970804,11109.414634146342,0.0,7
13,11,3,13,완속,88,1,971.543795620438,3664.714285714286,4.638414975272287,0
10,8,9,19,완속,91,1,656.007299270073,6261.8421052631575,4.638414975272287,0
59,1,11,0,급속,91,0,2484.6715328467158,9582.666666666666,0.0,0
22,12,9,12,완속,62,1,990.9343065693432,4772.685714285714,4.638414975272287,0
89,21,11,20,완속,64,2,2069.4963503649637,6730.16,4.638414975272287,3
70,11,1,7,완속,98,1,971.543795620438,3664.714285714286,4.638414975272287,0
27,6,9,7,급속,82,0,7192.846715328467,9158.0,0.0,0
42,9,8,5,완속,79,1,764.0474452554745,6252.142857142857,4.638414975272287,0
88,11,3,35,급속,93,1,20353.284671532845,7625.88679245283,0.0,4
79,2,1,-3,완속,94,0,332.7554744525547,8723.0,4.638414975272287,0
67,12,1,-2,완속,81,1,990.9343065693432,4772.685714285714,4.638414975272287,0
45,3,12,3,완속,71,0,177.32481751824818,0.0,4.638414975272287,0
23,11,10,-5,완속,68,1,971.543795620438,3664.714285714286,4.638414975272287,0
19,1,9,26,급속,89,0,2484.6715328467158,9582.666666666666,0.0,0
45,10,4,28,완속,75,1,865.3175182481751,6055.105263157895,4.638414975272287,0
14,5,7,20,급속,97,0,4160.14598540146,0.0,0.0,0
57,0,12,1,완속,98,0,680.1240875912408,6223.0,4.638414975272287,0
44,14,2,-1,완속,60,1,1269.0182481751824,5797.65625,4.638414975272287,0
86,13,12,0,급속,82,1,21090.218978102188,12984.285714285714,0.0,2
10,8,11,-2,급속,65,1,13693.722627737228,11117.287671232876,0.0,0
40,23,4,0,급속,69,0,4851.240875912409,5016.0,0.0,0
64,3,2,-2,완속,90,0,177.32481751824818,0.0,4.638414975272287,0
56,15,12,27,급속,62,1,21822.481751824816,11311.535714285714,0.0,2
10,10,11,-7,급속,69,1,17989.48905109489,10217.520547945203,0.0,0
19,8,9,23,급속,69,1,13693.722627737228,11117.287671232876,0.0,0
36,16,1,11,완속,91,2,1889.412408759124,8598.652173913044,4.638414975272287,3
36,6,4,30,급속,97,0,7192.846715328467,9158.0,0.0,0
34,5,9,37,완속,81,0,135.63138686131387,6856.0,4.638414975272287,0
12,1,10,29,완속,65,0,531.7189781021898,0.0,4.638414975272287,0
38,16,1,4,완속,68,2,1889.412408759124,8598.652173913044,4.638414975272287,3
28,18,5,6,완속,62,2,2701.284671532847,11538.945945945949,4.638414975272287,3
64,13,4,-7,완속,96,1,1061.036496350365,6093.153846153846,4.638414975272287,0
65,20,6,18,급속,94,2,12761.60583941606,13008.4375,0.0,3
32,16,2,15,급속,65,2,21504.3795620438,11396.470588235294,0.0,5
79,16,2,9,완속,65,2,1889.412408759124,8598.652173913044,4.638414975272287,3
84,18,5,25,완속,93,2,2701.284671532847,11538.945945945949,4.638414975272287,3
62,10,7,5,완속,68,1,865.3175182481751,6055.105263157895,4.638414975272287,0
89,1,6,5,급속,89,0,2484.6715328467158,9582.666666666666,0.0,0
35,0,8,-2,급속,65,0,3240.43795620438,7813.111111111111,0.0,0
19,16,8,8,급속,89,2,21504.3795620438,11396.470588235294,0.0,0
76,7,4,11,급속,82,0,9891.970802919708,16625.809523809523,0.0,1
40,9,6,26,완속,61,1,764.0474452554745,6252.142857142857,4.638414975272287,0
54,22,4,20,급속,78,0,7380.291970802919,14288.8,0.0,0
20,13,5,36,완속,92,1,1061.036496350365,6093.153846153846,4.638414975272287,0
70,17,4,22,급속,72,2,20048.029197080294,10052.12,0.0,5
61,10,8,17,급속,99,1,17989.48905109489,10217.520547945203,0.0,2
27,16,11,-9,완속,88,2,1889.412408759124,8598.652173913044,4.638414975272287,3
67,15,11,21,급속,89,1,21822.481751824816,11311.535714285714,0.0,2
21,23,2,-1,급속,97,0,4851.240875912409,5016.0,0.0,0
59,3,2,23,급속,76,0,1743.3576642335763,8935.75,0.0,0
53,3,9,3,완속,83,0,177.32481751824818,0.0,4.638414975272287,0
29,16,7,-5,완속,81,2,1889.412408759124,8598.652173913044,4.638414975272287,3
73,3,3,25,급속,94,0,1743.3576642335763,8935.75,0.0,0
13,14,6,29,완속,93,1,1269.0182481751824,5797.65625,4.638414975272287,0
14,8,9,9,급속,79,1,13693.722627737228,11117.287671232876,0.0,0
68,7,10,9,완속,66,0,392.536496350365,9388.360655737704,4.638414975272287,0
15,22,11,33,급속,61,0,7380.291970802919,14288.8,0.0,0
26,2,11,26,급속,88,0,1900.14598540146,9863.0,0.0,0
42,18,10,31,급속,62,2,17997.080291970804,11109.414634146342,0.0,7
25,6,8,17,완속,94,0,228.67518248175185,21824.5,4.638414975272287,1
37,12,2,8,완속,66,1,990.9343065693432,4772.685714285714,4.638414975272287,0
84,21,2,-10,완속,65,2,2069.4963503649637,6730.16,4.638414975272287,3
64,18,10,12,완속,94,2,2701.284671532847,11538.945945945949,4.638414975272287,3
83,5,8,-4,완속,97,0,135.63138686131387,6856.0,4.638414975272287,0
27,16,1,-4,급속,63,2,21504.3795620438,11396.470588235294,0.0,5
18,21,2,23,완속,95,2,2069.4963503649637,6730.16,4.638414975272287,0
75,4,2,20,급속,92,0,2609.0510948905107,4826.0,0.0,0
27,16,9,18,완속,77,2,1889.412408759124,8598.652173913044,4.638414975272287,3
16,2,4,12,완속,69,0,332.7554744525547,8723.0,4.638414975272287,0
86,17,7,11,완속,69,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
82,6,8,0,완속,77,0,228.67518248175185,21824.5,4.638414975272287,1
84,21,1,18,급속,93,2,9896.496350364963,11003.153846153846,0.0,3
35,17,9,1,급속,66,2,20048.029197080294,10052.12,0.0,5
76,11,10,3,완속,61,1,971.543795620438,3664.714285714286,4.638414975272287,0
15,9,2,2,완속,73,1,764.0474452554745,6252.142857142857,4.638414975272287,0
25,16,6,25,급속,96,2,21504.3795620438,11396.470588235294,0.0,5
54,21,11,-5,급속,98,2,9896.496350364963,11003.153846153846,0.0,3
26,11,7,-4,완속,99,1,971.543795620438,3664.714285714286,4.638414975272287,0
52,10,3,36,완속,61,1,865.3175182481751,6055.105263157895,4.638414975272287,0
11,1,3,-10,완속,83,0,531.7189781021898,0.0,4.638414975272287,0
35,11,10,35,완속,88,1,971.543795620438,3664.714285714286,4.638414975272287,0
63,6,8,27,급속,94,0,7192.846715328467,9158.0,0.0,0
81,9,8,27,급속,94,1,16308.61313868613,13502.534246575342,0.0,2
60,14,1,25,완속,82,1,1269.0182481751824,5797.65625,4.638414975272287,0
36,23,12,21,급속,65,0,4851.240875912409,5016.0,0.0,0
40,5,7,21,급속,95,0,4160.14598540146,0.0,0.0,0
31,13,9,13,완속,63,1,1061.036496350365,6093.153846153846,4.638414975272287,0
73,23,5,5,완속,83,0,1732.5766423357663,4524.6,4.638414975272287,0
57,10,6,20,완속,98,1,865.3175182481751,6055.105263157895,4.638414975272287,0
78,15,2,37,완속,68,1,1583.302919708029,7393.829268292683,4.638414975272287,0
73,9,9,1,급속,68,1,16308.61313868613,13502.534246575342,0.0,2
66,0,5,36,완속,97,0,680.1240875912408,6223.0,4.638414975272287,0
75,20,10,-2,완속,69,2,2199.098540145985,11149.0,4.638414975272287,3
62,5,9,8,급속,97,0,4160.14598540146,0.0,0.0,0
80,11,1,0,완속,76,1,971.543795620438,3664.714285714286,4.638414975272287,0
47,7,5,14,급속,81,0,9891.970802919708,16625.809523809523,0.0,1
77,15,8,-3,완속,81,1,1583.302919708029,7393.829268292683,4.638414975272287,0
34,10,12,13,급속,82,1,17989.48905109489,10217.520547945203,0.0,2
78,17,11,6,급속,86,2,20048.029197080294,10052.12,0.0,5
23,6,6,34,급속,91,0,7192.846715328467,9158.0,0.0,2
36,14,9,33,급속,89,1,21480.14598540146,11760.470588235294,0.0,4
21,19,1,4,급속,94,2,15616.058394160584,13773.162162162162,0.0,5
88,0,5,-2,급속,62,0,3240.43795620438,7813.111111111111,0.0,0
25,10,10,0,완속,77,1,865.3175182481751,6055.105263157895,4.638414975272287,0
24,10,4,-1,급속,79,1,17989.48905109489,10217.520547945203,0.0,2
35,19,4,22,완속,62,2,2503.956204379562,13791.07142857143,4.638414975272287,3
34,17,6,32,급속,69,2,20048.029197080294,10052.12,0.0,7
49,13,12,-8,완속,91,1,1061.036496350365,6093.153846153846,4.638414975272287,0
66,5,5,13,급속,89,0,4160.14598540146,0.0,0.0,0
22,21,1,-5,완속,90,2,2069.4963503649637,6730.16,4.638414975272287,3
89,13,7,31,급속,94,1,21090.218978102188,12984.285714285714,0.0,4
84,17,11,2,완속,73,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
39,14,6,19,급속,98,1,21480.14598540146,11760.470588235294,0.0,2
10,21,2,10,급속,75,2,9896.496350364963,11003.153846153846,0.0,0
37,6,2,8,완속,64,0,228.67518248175185,21824.5,4.638414975272287,1
80,18,9,8,완속,98,2,2701.284671532847,11538.945945945949,4.638414975272287,3
82,2,12,20,완속,82,0,332.7554744525547,8723.0,4.638414975272287,0
42,8,5,18,완속,74,1,656.007299270073,6261.8421052631575,4.638414975272287,0
85,5,5,21,급속,83,0,4160.14598540146,0.0,0.0,0
66,3,2,10,완속,97,0,177.32481751824818,0.0,4.638414975272287,0
54,18,10,10,완속,85,2,2701.284671532847,11538.945945945949,4.638414975272287,3
71,5,7,8,완속,60,0,135.63138686131387,6856.0,4.638414975272287,0
70,12,6,-2,완속,69,1,990.9343065693432,4772.685714285714,4.638414975272287,0
36,20,5,-4,완속,81,2,2199.098540145985,11149.0,4.638414975272287,3
57,20,7,27,급속,62,2,12761.60583941606,13008.4375,0.0,3
87,11,6,8,급속,97,1,20353.284671532845,7625.88679245283,0.0,2
34,11,12,-6,완속,98,1,971.543795620438,3664.714285714286,4.638414975272287,0
20,19,11,-6,완속,74,2,2503.956204379562,13791.07142857143,4.638414975272287,3
37,16,1,17,완속,82,2,1889.412408759124,8598.652173913044,4.638414975272287,3
70,9,9,24,급속,95,1,16308.61313868613,13502.534246575342,0.0,2
83,19,2,36,급속,72,2,15616.058394160584,13773.162162162162,0.0,7
33,18,4,7,완속,83,2,2701.284671532847,11538.945945945949,4.638414975272287,3
78,13,7,13,완속,78,1,1061.036496350365,6093.153846153846,4.638414975272287,0
19,10,7,-4,완속,98,1,865.3175182481751,6055.105263157895,4.638414975272287,0
89,19,1,-4,완속,65,2,2503.956204379562,13791.07142857143,4.638414975272287,3
25,7,5,13,완속,88,0,392.536496350365,9388.360655737704,4.638414975272287,0
43,7,10,-1,완속,68,0,392.536496350365,9388.360655737704,4.638414975272287,0
61,9,3,13,급속,94,1,16308.61313868613,13502.534246575342,0.0,2
58,16,8,16,급속,78,2,21504.3795620438,11396.470588235294,0.0,5
41,12,3,-7,급속,67,1,21800.729927007294,12676.586206896553,0.0,2
39,22,5,13,완속,69,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
27,8,2,15,완속,66,1,656.007299270073,6261.8421052631575,4.638414975272287,0
63,5,10,25,완속,77,0,135.63138686131387,6856.0,4.638414975272287,0
74,16,7,4,급속,90,2,21504.3795620438,11396.470588235294,0.0,5
31,23,9,-7,급속,98,0,4851.240875912409,5016.0,0.0,0
49,12,12,-1,급속,77,1,21800.729927007294,12676.586206896553,0.0,2
67,12,6,25,급속,94,1,21800.729927007294,12676.586206896553,0.0,2
88,5,5,18,급속,99,0,4160.14598540146,0.0,0.0,0
18,0,4,30,급속,64,0,3240.43795620438,7813.111111111111,0.0,0
